"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"ConsoleSupportTest\GraphicsOutputProtocolTest","20","4","16"
"Total service\Protocol","20","4","16"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
BS_Data    0000000006707000-0000000006707FFF 0000000000000001 0000000000000008
LoaderData 0000000006708000-0000000006709FFF 0000000000000002 0000000000000008
BS_Data    000000000670A000-0000000006718FFF 000000000000000F 0000000000000008
BS_Code    0000000006719000-000000000671EFFF 0000000000000006 0000000000000008
Reserved   000000000671F000-000000000671FFFF 0000000000000001 0000000000000008
BS_Data    0000000006720000-0000000006725FFF 0000000000000006 0000000000000008
Reserved   0000000006726000-0000000006727FFF 0000000000000002 0000000000000008
BS_Data    0000000006728000-0000000006728FFF 0000000000000001 0000000000000008
LoaderData 0000000006729000-000000000672AFFF 0000000000000002 0000000000000008
BS_Data    000000000672B000-0000000006736FFF 000000000000000C 0000000000000008
BS_Code    0000000006737000-000000000673DFFF 0000000000000007 0000000000000008
Reserved   000000000673E000-000000000673EFFF 0000000000000001 0000000000000008
BS_Data    000000000673F000-0000000006745FFF 0000000000000007 0000000000000008
Reserved   0000000006746000-0000000006747FFF 0000000000000002 0000000000000008
BS_Code    0000000006748000-0000000006781FFF 000000000000003A 0000000000000008
Reserved   0000000006782000-0000000006782FFF 0000000000000001 0000000000000008
BS_Data    0000000006783000-0000000006783FFF 0000000000000001 0000000000000008
LoaderData 0000000006784000-0000000006785FFF 0000000000000002 0000000000000008
BS_Data    0000000006786000-00000000067BCFFF 0000000000000037 0000000000000008
Reserved   00000000067BD000-00000000067BEFFF 0000000000000002 0000000000000008
BS_Data    00000000067BF000-00000000067BFFFF 0000000000000001 0000000000000008
LoaderData 00000000067C0000-00000000067C1FFF 0000000000000002 0000000000000008
BS_Data    00000000067C2000-00000000067E4FFF 0000000000000023 0000000000000008
BS_Code    00000000067E5000-00000000067F2FFF 000000000000000E 0000000000000008
Reserved   00000000067F3000-00000000067F3FFF 0000000000000001 0000000000000008
BS_Data    00000000067F4000-0000000006801FFF 000000000000000E 0000000000000008
Reserved   0000000006802000-0000000006803FFF 0000000000000002 0000000000000008
BS_Code    0000000006804000-000000000680BFFF 0000000000000008 0000000000000008
Reserved   000000000680C000-000000000680CFFF 0000000000000001 0000000000000008
BS_Data    000000000680D000-000000000680DFFF 0000000000000001 0000000000000008
LoaderData 000000000680E000-000000000680FFFF 0000000000000002 0000000000000008
BS_Data    0000000006810000-0000000006814FFF 0000000000000005 0000000000000008
Reserved   0000000006815000-0000000006816FFF 0000000000000002 0000000000000008
BS_Code    0000000006817000-000000000681CFFF 0000000000000006 0000000000000008
Reserved   000000000681D000-000000000681DFFF 0000000000000001 0000000000000008
BS_Data    000000000681E000-000000000681EFFF 0000000000000001 0000000000000008
LoaderData 000000000681F000-0000000006820FFF 0000000000000002 0000000000000008
BS_Data    0000000006821000-0000000006823FFF 0000000000000003 0000000000000008
Reserved   0000000006824000-0000000006825FFF 0000000000000002 0000000000000008
BS_Data    0000000006826000-0000000006826FFF 0000000000000001 0000000000000008
LoaderData 0000000006827000-0000000006828FFF 0000000000000002 0000000000000008
BS_Data    0000000006829000-000000000682BFFF 0000000000000003 0000000000000008
BS_Code    000000000682C000-0000000006833FFF 0000000000000008 0000000000000008
Reserved   0000000006834000-0000000006834FFF 0000000000000001 0000000000000008
BS_Data    0000000006835000-000000000683CFFF 0000000000000008 0000000000000008
Reserved   000000000683D000-000000000683EFFF 0000000000000002 0000000000000008
BS_Data    000000000683F000-000000000683FFFF 0000000000000001 0000000000000008
LoaderData 0000000006840000-0000000006841FFF 0000000000000002 0000000000000008
BS_Data    0000000006842000-000000000684BFFF 000000000000000A 0000000000000008
BS_Code    000000000684C000-000000000685AFFF 000000000000000F 0000000000000008
Reserved   000000000685B000-000000000685BFFF 0000000000000001 0000000000000008
BS_Data    000000000685C000-000000000686AFFF 000000000000000F 0000000000000008
Reserved   000000000686B000-000000000686CFFF 0000000000000002 0000000000000008
BS_Data    000000000686D000-000000000686DFFF 0000000000000001 0000000000000008
LoaderData 000000000686E000-000000000686FFFF 0000000000000002 0000000000000008
BS_Data    0000000006870000-0000000006870FFF 0000000000000001 0000000000000008
BS_Code    0000000006871000-0000000006874FFF 0000000000000004 0000000000000008
Reserved   0000000006875000-0000000006875FFF 0000000000000001 0000000000000008
BS_Data    0000000006876000-0000000006879FFF 0000000000000004 0000000000000008
Reserved   000000000687A000-000000000687BFFF 0000000000000002 0000000000000008
BS_Data    000000000687C000-000000000687CFFF 0000000000000001 0000000000000008
LoaderData 000000000687D000-000000000687EFFF 0000000000000002 0000000000000008
BS_Data    000000000687F000-0000000006883FFF 0000000000000005 0000000000000008
BS_Code    0000000006884000-000000000688BFFF 0000000000000008 0000000000000008
Reserved   000000000688C000-000000000688CFFF 0000000000000001 0000000000000008
BS_Data    000000000688D000-0000000006894FFF 0000000000000008 0000000000000008
Reserved   0000000006895000-0000000006896FFF 0000000000000002 0000000000000008
BS_Data    0000000006897000-0000000006897FFF 0000000000000001 0000000000000008
LoaderData 0000000006898000-0000000006899FFF 0000000000000002 0000000000000008
BS_Data    000000000689A000-00000000068A1FFF 0000000000000008 0000000000000008
BS_Code    00000000068A2000-00000000068AAFFF 0000000000000009 0000000000000008
Reserved   00000000068AB000-00000000068ABFFF 0000000000000001 0000000000000008
BS_Data    00000000068AC000-00000000068B4FFF 0000000000000009 0000000000000008
Reserved   00000000068B5000-00000000068B6FFF 0000000000000002 0000000000000008
BS_Data    00000000068B7000-00000000068B7FFF 0000000000000001 0000000000000008
LoaderData 00000000068B8000-00000000068B9FFF 0000000000000002 0000000000000008
BS_Data    00000000068BA000-00000000068BDFFF 0000000000000004 0000000000000008
BS_Code    00000000068BE000-00000000068C0FFF 0000000000000003 0000000000000008
Reserved   00000000068C1000-00000000068C1FFF 0000000000000001 0000000000000008
BS_Data    00000000068C2000-00000000068C4FFF 0000000000000003 0000000000000008
Reserved   00000000068C5000-00000000068C6FFF 0000000000000002 0000000000000008
BS_Data    00000000068C7000-00000000068C7FFF 0000000000000001 0000000000000008
LoaderData 00000000068C8000-00000000068C9FFF 0000000000000002 0000000000000008
BS_Data    00000000068CA000-00000000068D1FFF 0000000000000008 0000000000000008
BS_Code    00000000068D2000-00000000068D6FFF 0000000000000005 0000000000000008
Reserved   00000000068D7000-00000000068D7FFF 0000000000000001 0000000000000008
BS_Data    00000000068D8000-00000000068DCFFF 0000000000000005 0000000000000008
Reserved   00000000068DD000-00000000068DEFFF 0000000000000002 0000000000000008
BS_Data    00000000068DF000-00000000068DFFFF 0000000000000001 0000000000000008
LoaderData 00000000068E0000-00000000068E1FFF 0000000000000002 0000000000000008
BS_Data    00000000068E2000-00000000068F0FFF 000000000000000F 0000000000000008
BS_Code    00000000068F1000-00000000068FCFFF 000000000000000C 0000000000000008
Reserved   00000000068FD000-00000000068FDFFF 0000000000000001 0000000000000008
BS_Data    00000000068FE000-0000000006909FFF 000000000000000C 0000000000000008
Reserved   000000000690A000-000000000690BFFF 0000000000000002 0000000000000008
BS_Data    000000000690C000-000000000690CFFF 0000000000000001 0000000000000008
LoaderData 000000000690D000-000000000690EFFF 0000000000000002 0000000000000008
BS_Data    000000000690F000-000000000691BFFF 000000000000000D 0000000000000008
BS_Code    000000000691C000-0000000006927FFF 000000000000000C 0000000000000008
Reserved   0000000006928000-0000000006928FFF 0000000000000001 0000000000000008
BS_Data    0000000006929000-0000000006934FFF 000000000000000C 0000000000000008
Reserved   0000000006935000-0000000006936FFF 0000000000000002 0000000000000008
BS_Data    0000000006937000-0000000006937FFF 0000000000000001 0000000000000008
BS_Code    0000000006938000-000000000694AFFF 0000000000000013 0000000000000008
LoaderCode 000000000694B000-000000000699BFFF 0000000000000051 0000000000000008
BS_Data    000000000699C000-000000000699CFFF 0000000000000001 0000000000000008
LoaderData 000000000699D000-000000000699EFFF 0000000000000002 0000000000000008
BS_Data    000000000699F000-00000000069A4FFF 0000000000000006 0000000000000008
Reserved   00000000069A5000-00000000069A5FFF 0000000000000001 0000000000000008
BS_Data    00000000069A6000-00000000069B8FFF 0000000000000013 0000000000000008
Reserved   00000000069B9000-00000000069BAFFF 0000000000000002 0000000000000008
BS_Data    00000000069BB000-00000000069BBFFF 0000000000000001 0000000000000008
LoaderData 00000000069BC000-00000000069BDFFF 0000000000000002 0000000000000008
BS_Data    00000000069BE000-00000000069C5FFF 0000000000000008 0000000000000008
BS_Code    00000000069C6000-00000000069CAFFF 0000000000000005 0000000000000008
Reserved   00000000069CB000-00000000069CBFFF 0000000000000001 0000000000000008
BS_Data    00000000069CC000-00000000069D0FFF 0000000000000005 0000000000000008
BS_Code    00000000069D1000-00000000069DFFFF 000000000000000F 0000000000000008
Reserved   00000000069E0000-00000000069E1FFF 0000000000000002 0000000000000008
BS_Data    00000000069E2000-00000000069E4FFF 0000000000000003 0000000000000008
LoaderData 00000000069E5000-00000000069E5FFF 0000000000000001 0000000000000008
BS_Data    00000000069E6000-00000000069E6FFF 0000000000000001 0000000000000008
LoaderData 00000000069E7000-00000000069E8FFF 0000000000000002 0000000000000008
BS_Data    00000000069E9000-00000000069E9FFF 0000000000000001 0000000000000008
LoaderData 00000000069EA000-00000000069EBFFF 0000000000000002 0000000000000008
BS_Data    00000000069EC000-00000000069ECFFF 0000000000000001 0000000000000008
LoaderData 00000000069ED000-00000000069EEFFF 0000000000000002 0000000000000008
BS_Data    00000000069EF000-00000000069F0FFF 0000000000000002 0000000000000008
LoaderData 00000000069F1000-00000000069F1FFF 0000000000000001 0000000000000008
BS_Data    00000000069F2000-00000000069F4FFF 0000000000000003 0000000000000008
Reserved   00000000069F5000-00000000069F5FFF 0000000000000001 0000000000000008
BS_Data    00000000069F6000-00000000069F8FFF 0000000000000003 0000000000000008
LoaderData 00000000069F9000-00000000069FBFFF 0000000000000003 0000000000000008
BS_Data    00000000069FC000-0000000006A00FFF 0000000000000005 0000000000000008
LoaderData 0000000006A01000-0000000006A02FFF 0000000000000002 0000000000000008
BS_Data    0000000006A03000-0000000006A04FFF 0000000000000002 0000000000000008
LoaderData 0000000006A05000-0000000006A05FFF 0000000000000001 0000000000000008
BS_Data    0000000006A06000-0000000006A06FFF 0000000000000001 0000000000000008
BS_Code    0000000006A07000-0000000006A0CFFF 0000000000000006 0000000000000008
Reserved   0000000006A0D000-0000000006A0DFFF 0000000000000001 0000000000000008
BS_Data    0000000006A0E000-0000000006A0EFFF 0000000000000001 0000000000000008
Reserved   0000000006A0F000-0000000006A0FFFF 0000000000000001 0000000000000008
LoaderData 0000000006A10000-0000000006A12FFF 0000000000000003 0000000000000008
BS_Code    0000000006A13000-0000000006A1AFFF 0000000000000008 0000000000000008
Reserved   0000000006A1B000-0000000006A1BFFF 0000000000000001 0000000000000008
BS_Data    0000000006A1C000-0000000006A1CFFF 0000000000000001 0000000000000008
Reserved   0000000006A1D000-0000000006A1FFFF 0000000000000003 0000000000000008
BS_Data    0000000006A20000-0000000006A20FFF 0000000000000001 0000000000000008
LoaderData 0000000006A21000-0000000006A22FFF 0000000000000002 0000000000000008
BS_Data    0000000006A23000-0000000006A23FFF 0000000000000001 0000000000000008
Reserved   0000000006A24000-0000000006A24FFF 0000000000000001 0000000000000008
BS_Code    0000000006A25000-0000000006A29FFF 0000000000000005 0000000000000008
Reserved   0000000006A2A000-0000000006A2BFFF 0000000000000002 0000000000000008
BS_Data    0000000006A2C000-0000000006A2CFFF 0000000000000001 0000000000000008
LoaderData 0000000006A2D000-0000000006A2EFFF 0000000000000002 0000000000000008
BS_Data    0000000006A2F000-0000000006A2FFFF 0000000000000001 0000000000000008
Reserved   0000000006A30000-0000000006A31FFF 0000000000000002 0000000000000008
BS_Data    0000000006A32000-0000000006A33FFF 0000000000000002 0000000000000008
Reserved   0000000006A34000-0000000006A34FFF 0000000000000001 0000000000000008
BS_Data    0000000006A35000-0000000006A36FFF 0000000000000002 0000000000000008
LoaderData 0000000006A37000-0000000006A37FFF 0000000000000001 0000000000000008
BS_Data    0000000006A38000-0000000006A38FFF 0000000000000001 0000000000000008
LoaderData 0000000006A39000-0000000006A3CFFF 0000000000000004 0000000000000008
BS_Data    0000000006A3D000-0000000006A3FFFF 0000000000000003 0000000000000008
LoaderData 0000000006A40000-0000000006A40FFF 0000000000000001 0000000000000008
BS_Data    0000000006A41000-0000000006A45FFF 0000000000000005 0000000000000008
Reserved   0000000006A46000-0000000006A47FFF 0000000000000002 0000000000000008
BS_Data    0000000006A48000-0000000006A48FFF 0000000000000001 0000000000000008
Reserved   0000000006A49000-0000000006A49FFF 0000000000000001 0000000000000008
BS_Data    0000000006A4A000-0000000006A4AFFF 0000000000000001 0000000000000008
Reserved   0000000006A4B000-0000000006A4BFFF 0000000000000001 0000000000000008
BS_Data    0000000006A4C000-0000000006A6CFFF 0000000000000021 0000000000000008
LoaderData 0000000006A6D000-0000000006A6DFFF 0000000000000001 0000000000000008
BS_Data    0000000006A6E000-0000000006A74FFF 0000000000000007 0000000000000008
Reserved   0000000006A75000-0000000006A75FFF 0000000000000001 0000000000000008
BS_Data    0000000006A76000-0000000006A76FFF 0000000000000001 0000000000000008
Reserved   0000000006A77000-0000000006A77FFF 0000000000000001 0000000000000008
LoaderData 0000000006A78000-0000000006A78FFF 0000000000000001 0000000000000008
BS_Data    0000000006A79000-0000000006A82FFF 000000000000000A 0000000000000008
Reserved   0000000006A83000-0000000006A83FFF 0000000000000001 0000000000000008
BS_Data    0000000006A84000-0000000006A84FFF 0000000000000001 0000000000000008
Reserved   0000000006A85000-0000000006A87FFF 0000000000000003 0000000000000008
BS_Data    0000000006A88000-0000000006A8BFFF 0000000000000004 0000000000000008
Reserved   0000000006A8C000-0000000006A8CFFF 0000000000000001 0000000000000008
BS_Data    0000000006A8D000-0000000006A91FFF 0000000000000005 0000000000000008
Reserved   0000000006A92000-0000000006A93FFF 0000000000000002 0000000000000008
BS_Data    0000000006A94000-0000000006A97FFF 0000000000000004 0000000000000008
Reserved   0000000006A98000-0000000006A99FFF 0000000000000002 0000000000000008
BS_Data    0000000006A9A000-0000000006A9BFFF 0000000000000002 0000000000000008
Reserved   0000000006A9C000-0000000006A9CFFF 0000000000000001 0000000000000008
BS_Data    0000000006A9D000-0000000006A9EFFF 0000000000000002 0000000000000008
LoaderData 0000000006A9F000-0000000006A9FFFF 0000000000000001 0000000000000008
BS_Data    0000000006AA0000-0000000006AA1FFF 0000000000000002 0000000000000008
LoaderData 0000000006AA2000-0000000006AA2FFF 0000000000000001 0000000000000008
BS_Data    0000000006AA3000-0000000006AAEFFF 000000000000000C 0000000000000008
Reserved   0000000006AAF000-0000000006AAFFFF 0000000000000001 0000000000000008
BS_Data    0000000006AB0000-0000000006AB0FFF 0000000000000001 0000000000000008
Reserved   0000000006AB1000-0000000006AB1FFF 0000000000000001 0000000000000008
BS_Data    0000000006AB2000-0000000006AB2FFF 0000000000000001 0000000000000008
Reserved   0000000006AB3000-0000000006AB3FFF 0000000000000001 0000000000000008
BS_Data    0000000006AB4000-0000000006B80FFF 00000000000000CD 0000000000000008
Reserved   0000000006B81000-0000000006B81FFF 0000000000000001 0000000000000008
BS_Data    0000000006B82000-0000000006B82FFF 0000000000000001 0000000000000008
Reserved   0000000006B83000-0000000006B83FFF 0000000000000001 0000000000000008
BS_Data    0000000006B84000-0000000006B85FFF 0000000000000002 0000000000000008
Reserved   0000000006B86000-0000000006B87FFF 0000000000000002 0000000000000008
BS_Data    0000000006B88000-0000000006B8CFFF 0000000000000005 0000000000000008
Reserved   0000000006B8D000-0000000006B8DFFF 0000000000000001 0000000000000008
BS_Data    0000000006B8E000-0000000006B93FFF 0000000000000006 0000000000000008
Reserved   0000000006B94000-0000000006B94FFF 0000000000000001 0000000000000008
BS_Data    0000000006B95000-0000000006B96FFF 0000000000000002 0000000000000008
LoaderData 0000000006B97000-0000000006B98FFF 0000000000000002 0000000000000008
BS_Data    0000000006B99000-0000000006B99FFF 0000000000000001 0000000000000008
LoaderData 0000000006B9A000-0000000006B9BFFF 0000000000000002 0000000000000008
BS_Data    0000000006B9C000-0000000006B9CFFF 0000000000000001 0000000000000008
LoaderData 0000000006B9D000-0000000006B9EFFF 0000000000000002 0000000000000008
BS_Data    0000000006B9F000-0000000006B9FFFF 0000000000000001 0000000000000008
LoaderData 0000000006BA0000-0000000006BA1FFF 0000000000000002 0000000000000008
BS_Data    0000000006BA2000-0000000006BA2FFF 0000000000000001 0000000000000008
LoaderData 0000000006BA3000-0000000006BA4FFF 0000000000000002 0000000000000008
BS_Data    0000000006BA5000-0000000006BA5FFF 0000000000000001 0000000000000008
LoaderData 0000000006BA6000-0000000006BA7FFF 0000000000000002 0000000000000008
BS_Data    0000000006BA8000-0000000006BA8FFF 0000000000000001 0000000000000008
LoaderData 0000000006BA9000-0000000006BAAFFF 0000000000000002 0000000000000008
BS_Data    0000000006BAB000-0000000006BABFFF 0000000000000001 0000000000000008
LoaderData 0000000006BAC000-0000000006BADFFF 0000000000000002 0000000000000008
BS_Data    0000000006BAE000-0000000006BAEFFF 0000000000000001 0000000000000008
LoaderData 0000000006BAF000-0000000006BB0FFF 0000000000000002 0000000000000008
BS_Data    0000000006BB1000-0000000006BB5FFF 0000000000000005 0000000000000008
LoaderData 0000000006BB6000-0000000006BB6FFF 0000000000000001 0000000000000008
BS_Data    0000000006BB7000-0000000006BB7FFF 0000000000000001 0000000000000008
LoaderData 0000000006BB8000-0000000006BB9FFF 0000000000000002 0000000000000008
BS_Data    0000000006BBA000-0000000006C6DFFF 00000000000000B4 0000000000000008
LoaderCode 0000000006C6E000-0000000006D37FFF 00000000000000CA 0000000000000008
Reserved   0000000006D38000-0000000006D3BFFF 0000000000000004 0000000000000008
RT_Data    0000000006D3C000-0000000006D4CFFF 0000000000000011 8000000000000008
Reserved   0000000006D4D000-0000000006D51FFF 0000000000000005 0000000000000008
RT_Data    0000000006D52000-0000000006D52FFF 0000000000000001 8000000000000008
Reserved   0000000006D53000-0000000006D53FFF 0000000000000001 0000000000000008
LoaderData 0000000006D54000-0000000007F56FFF 0000000000001203 0000000000000008
RT_Code    0000000007F57000-0000000007F57FFF 0000000000000001 8000000000000008
LoaderData 0000000007F58000-0000000007FFFFFF 00000000000000A8 0000000000000008
Reserved   00000000E0000000-00000000EFFFFFFF 0000000000010000 0000000000000008
 
  Reserved  :         66,016 Pages (270,401,536 Bytes)
  LoaderCode:            485 Pages (1,986,560 Bytes)
  LoaderData:          8,197 Pages (33,574,912 Bytes)
  BS_Code   :          1,199 Pages (4,911,104 Bytes)
  BS_Data   :         12,303 Pages (50,393,088 Bytes)
  RT_Code   :              1 Pages (4,096 Bytes)
  RT_Data   :             18 Pages (73,728 Bytes)
  ACPI_Recl :              0 Pages (0 Bytes)
  ACPI_NVS  :              0 Pages (0 Bytes)
  MMIO      :              0 Pages (0 Bytes)
  MMIO_Port :              0 Pages (0 Bytes)
  PalCode   :              0 Pages (0 Bytes)
  Available :         10,085 Pages (41,308,160 Bytes)
  Persistent:              0 Pages (0 Bytes)
              -------------- 
Total Memory:            126 MB (132,251,648 Bytes)
pci
pci: Protocol - PciRootBridgeIo not found.
ver
UEFI Interactive Shell v2.2
EDK II
UEFI v2.70 (Das U-Boot, 0x20190700)
dh -v
Handle dump
01: DevicePath(7D7D670)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b) DevicePathToText(7FC6570) DevicePathUtilities(7FC2940) UnicodeCollation(7FC65D0) UnicodeCollation2(7FC65EC) HIIString(7FC6590) HIIDatabase(7FC29A0) HIIConfigRouting(7FC6578) 
02: DriverBinding(7D7D7A8) 
03: SimpleTextOut(7FE3420)   Address: 7FE3420 Attrib 0F
  *  mode 0: Col 80 Row 25
     mode 1: Col 80 Row 50
     mode 2: Col 172 Row 59 
04: SimpleTextIn(7FE3468) SimpleTextInEx(7FE3450) 
05: BlockIO(7D7D55C)   Fixed MId:0 bsize 200, lblock 200000 (1,073,742,336), raw rw !cached DevicePath(6D4F040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0) 
06: BlockIO(7D7D25C)   Fixed MId:0 bsize 200, lblock 1FF800 (1,072,693,760), partition rw !cached DevicePath(6D4D040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0)/HD(1,MBR,0x57e0ee0e,0x800,0x1ff800) SimpleFileSystem(7D7D9C8) 
07: GraphicsOutput(7D7DA1C)   Max Mode..............: 0x00000001
  Current Mode..........: 0x00000000
  Frame Buffer Base.....: 0x0000000000000000
  Frame Buffer Size.....: 0x0000000000000000
  Mode Info Size........: 0x0000000000000024
  Information
    Version.............: 0x00000000
    HorizontalResolution: 1024
    VerticalResolution..: 768
    Pixel Format........: PixelBlueGreenRedReserved8BitPerColor
    Pixels / Scan Line..: 1024
    Pixel Info
      RedMask...........: 0x00000000
      GreenMask.........: 0x00000000
      BlueMask..........: 0x00000000
  Supported Resolution List
    Resolution[0]:
      Horizontal........: 1024
      Vertical..........: 768 
08: SimpleNetwork(7D7DAAC) DevicePath(6D4E040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/MAC(525400123456,0x1) PXEBaseCode(7D7DD80) 
09: ImageDevicePath(6D38040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0)/HD(1,MBR,0x57e0ee0e,0x800,0x1ff800)/Shell.efi LoadedImage(7D7D438)   Revision......: 0x00001000
  ParentHandle..: 7D7D690
  SystemTable...: 7F57500
  DeviceHandle..: 7D7D248
  FilePath......: /Shell.efi
  PdbFileName...: <null string>
  OptionsSize...: 0
  LoadOptions...: 0
  ImageBase.....: 6C6E000
  ImageSize.....: C9240
  CodeType......: EfiLoaderCode
  DataType......: EfiLoaderData
  Unload........: 0 SimpleTextOut(6BC5044)   Address: 6BC5044 Attrib 0F
  *  mode 0: Col 80 Row 25
     mode 1: Col 80 Row 50
     mode 2: Col 172 Row 59 ShellParameters(6B96040) 8DFFFFFE-244C-3B44-C174-128BD18BC86A(6CBBDD8) 
0A: ImageDevicePath(6A47040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0)/HD(1,MBR,0x57e0ee0e,0x800,0x1ff800)/\sct.EFI LoadedImage(7DFC5D0)   Revision......: 0x00001000
  ParentHandle..: 7D7D480
  SystemTable...: 7F57500
  DeviceHandle..: 7D7D248
  FilePath......: /\sct.EFI
  PdbFileName...: c:\work\sct\utwg\uefi-sct\Build\IhvSct\DEBUG_VS2015x86\IA32\SctPkg\TestInfrastructure\SCT\Framework\Sct\DEBUG\SCT.pdb
  OptionsSize...: E
  LoadOptions...: 6A4C040
  ImageBase.....: 694B000
  ImageSize.....: 50840
  CodeType......: EfiLoaderCode
  DataType......: EfiLoaderData
  Unload........: 0 ShellParameters(7D53C1C) 
0B: ImageDevicePath(6A2A040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0)/HD(1,MBR,0x57e0ee0e,0x800,0x1ff800)/\Support\TestRecovery.efi LoadedImage(7DFACD8)   Revision......: 0x00001000
  ParentHandle..: 7DFC560
  SystemTable...: 7F57500
  DeviceHandle..: 7D7D248
  FilePath......: /\Support\TestRecovery.efi
  PdbFileName...: c:\work\sct\utwg\uefi-sct\Build\IhvSct\DEBUG_VS2015x86\IA32\SctPkg\TestInfrastructure\SCT\Drivers\TestRecovery\TestRecovery\DEBUG\TestRecovery.pdb
  OptionsSize...: 0
  LoadOptions...: 0
  ImageBase.....: 6A25000
  ImageSize.....: 4FE0
  CodeType......: EfiBootServicesCode
  DataType......: EfiBootServicesData
  Unload........: 6A255D0 625C0828-A47D-493D-B797-97855572DBC8(6A32048) 
0C: ImageDevicePath(6A1B040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0)/HD(1,MBR,0x57e0ee0e,0x800,0x1ff800)/\Support\TestProfile.efi LoadedImage(7E03048)   Revision......: 0x00001000
  ParentHandle..: 7DFC560
  SystemTable...: 7F57500
  DeviceHandle..: 7D7D248
  FilePath......: /\Support\TestProfile.efi
  PdbFileName...: c:\work\sct\utwg\uefi-sct\Build\IhvSct\DEBUG_VS2015x86\IA32\SctPkg\TestInfrastructure\SCT\Drivers\TestProfile\TestProfile\DEBUG\TestProfile.pdb
  OptionsSize...: 0
  LoadOptions...: 0
  ImageBase.....: 6A13000
  ImageSize.....: 7BC0
  CodeType......: EfiBootServicesCode
  DataType......: EfiBootServicesData
  Unload........: 6A135D0 625C0828-A47D-493D-B797-97855572DBC8(6A2C048) 
0D: ImageDevicePath(6A1D040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0)/HD(1,MBR,0x57e0ee0e,0x800,0x1ff800)/\Support\TestLogging.efi LoadedImage(7E042B0)   Revision......: 0x00001000
  ParentHandle..: 7DFC560
  SystemTable...: 7F57500
  DeviceHandle..: 7D7D248
  FilePath......: /\Support\TestLogging.efi
  PdbFileName...: c:\work\sct\utwg\uefi-sct\Build\IhvSct\DEBUG_VS2015x86\IA32\SctPkg\TestInfrastructure\SCT\Drivers\TestLogging\TestLogging\DEBUG\TestLogging.pdb
  OptionsSize...: 0
  LoadOptions...: 0
  ImageBase.....: 6A07000
  ImageSize.....: 5E60
  CodeType......: EfiBootServicesCode
  DataType......: EfiBootServicesData
  Unload........: 6A075D0 625C0828-A47D-493D-B797-97855572DBC8(6A20048) 
0E: ImageDevicePath(6A0D040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0)/HD(1,MBR,0x57e0ee0e,0x800,0x1ff800)/\Support\StandardTest.efi LoadedImage(7DFE4A8)   Revision......: 0x00001000
  ParentHandle..: 7DFC560
  SystemTable...: 7F57500
  DeviceHandle..: 7D7D248
  FilePath......: /\Support\StandardTest.efi
  PdbFileName...: c:\work\sct\utwg\uefi-sct\Build\IhvSct\DEBUG_VS2015x86\IA32\SctPkg\TestInfrastructure\SCT\Drivers\StandardTest\StandardTest\DEBUG\StandardTest.pdb
  OptionsSize...: 0
  LoadOptions...: 0
  ImageBase.....: 69D1000
  ImageSize.....: EA80
  CodeType......: EfiBootServicesCode
  DataType......: EfiBootServicesData
  Unload........: 69D1600 625C0828-A47D-493D-B797-97855572DBC8(6A06048) 
0F: 1F9C2AE7-F147-4D19-A5E8-255AD005EB3E(6A35048) 832C9023-8E67-453F-83EA-DF7105FA7466(6A33048) 7FD8C38D-7C5C-42FC-B044-3A834A617476(6A0E048) 1AB99B08-58C6-40DD-86D8-E8FF2FA84E4D(6A00048) 
10: ImageDevicePath(69CB040)   /VenHw(e61d73b9-a384-4acc-aeab-82e828f3628b)/Scsi(0,0)/HD(1,MBR,0x57e0ee0e,0x800,0x1ff800)/\Test\VlanConfigBBTest.efi LoadedImage(7E177A0)   Revision......: 0x00001000
  ParentHandle..: 7DFC560
  SystemTable...: 7F57500
  DeviceHandle..: 7D7D248
  FilePath......: /\Test\VlanConfigBBTest.efi
  PdbFileName...: c:\work\sct\utwg\uefi-sct\Build\UefiSct\DEBUG_VS2015x86\IA32\SctPkg\TestCase\UEFI\EFI\Protocol\VlanConfig\BlackBoxTest\VlanConfigBBTest\DEBUG\VlanConfigBBTest.pdb
  OptionsSize...: 0
  LoadOptions...: 0
  ImageBase.....: 69C6000
  ImageSize.....: 4120
  CodeType......: EfiBootServicesCode
  DataType......: EfiBootServicesData
  Unload........: 69C6680 8C41CE3E-B255-4966-B53C-39765AE111D0(69E2040) 
